2533,Pedro Rabelo de Souza Airport,small airport,-17.242599,-46.883099,719,South and Central America,Brazil,Paracatu
2534,K50 International Airport,medium airport,2.00528,44.986599,30,Africa,Somalia,Mogadishu
2535,Grand-Santi Airport,small airport,4.285833,-54.373056,63,South and Central America,French Guiana,Grand-Santi
2536,Maripasoula Airport,small airport,3.655907,-54.039431,124,South and Central America,French Guiana,Maripasoula
2537,Saint-Laurent-du-Maroni Airport,small airport,5.48306,-54.034401,5,South and Central America,French Guiana,Saint-Laurent-du-Maroni
2538,Cap FAP David Abenzur Rengifo International Airport,medium airport,-8.377940178,-74.57430267,156,South and Central America,Peru,Pucallpa
2539,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,medium airport,-9.14961,-78.523804,21,South and Central America,Peru,Chimbote
2540,Air Force Captain Jose A Quinones Gonzales International Airport,medium airport,-6.78748,-79.828102,30,South and Central America,Peru,Chiclayo
2541,Air Force Colonel Alfredo Mendivil Duarte Airport,medium airport,-13.1548,-74.204399,2718,South and Central America,Peru,Ayacucho
2542,Huancayo Airport,small airport,-12.06989956,-75.19850159,3292,South and Central America,Peru,Huancayo
2543,Andahuaylas Airport,small airport,-13.70639992,-73.35040283,3444,South and Central America,Peru,Andahuaylas
2544,Francisco Carle Airport,medium airport,-11.78310013,-75.4733963,3363,South and Central America,Peru,Jauja
2545,Inca Manco Capac International Airport,medium airport,-15.46710014,-70.15820313,3826,South and Central America,Peru,Juliaca
2546,Mayor General FAP Armando Revoredo Iglesias Airport,medium airport,-7.139180183,-78.48940277,2676,South and Central America,Peru,Cajamarca
2547,General Jorge Fernandez Maldon Airport,medium airport,-17.695,-71.344002,22,South and Central America,Peru,Ilo
2548,Moises Benzaquen Rengifo Airport,medium airport,-5.893770218,-76.11820221,179,South and Central America,Peru,Yurimaguas
2549,Pozuzo Airport,small airport,-10.07009983,-75.55000305,738,South and Central America,Peru,Pozuzo
2550,Chachapoyas Airport,medium airport,-6.201911,-77.856195,2540,South and Central America,Peru,Chachapoyas
2551,Coronel FAP Francisco Secada Vignetta International Airport,medium airport,-3.78474,-73.3088,93,South and Central America,Peru,Iquitos
2552,Capitan FAP Carlos Martinez De Pinillos International Airport,medium airport,-8.081410408,-79.1088028,32,South and Central America,Peru,Trujillo
2553,Cadete FAP Guillermo Del Castillo Paredes Airport,medium airport,-6.508739948,-76.37319946,265,South and Central America,Peru,Tarapoto
2554,Coronel FAP Carlos Ciriani Santa Rosa International Airport,medium airport,-18.05330086,-70.27580261,469,South and Central America,Peru,Tacna
2555,Padre Aldamiz International Airport,medium airport,-12.61359978,-69.22859955,201,South and Central America,Peru,Puerto Maldonado
2556,Captain Victor Montes Arias International Airport,medium airport,-4.57664,-81.254097,86,South and Central America,Peru,Talara
2557,Maria Reiche Neuman Airport,medium airport,-14.854,-74.961502,567,South and Central America,Peru,Nazca
2558,Alejandro Velasco Astete International Airport,large airport,-13.53569984,-71.938797,3310,South and Central America,Peru,Cusco
2559,Shangrao Sanqingshan Airport,medium airport,28.3797,117.9643,104,Asia,China,Shangrao
2560,Sanming Shaxian Airport,medium airport,26.4263,117.8336,253,Asia,China,Sanming
2561,Canela Airport,small airport,-29.370091,-50.831729,837,South and Central America,Brazil,Canela
2562,Sikorski Heliport,heliport,-25.439011,-49.448404,960,South and Central America,Brazil,Campo Largo
2563,Dourados Airport,small airport,-22.2019,-54.926601,458,South and Central America,Brazil,Dourados
2564,Eletrocity Heliport,heliport,-20.207646,-40.234916,23,South and Central America,Brazil,Serra
2565,Cacoal Airport,small airport,-11.496,-61.4508,237,South and Central America,Brazil,Cacoal
2566,Juvenal Loureiro Cardoso Airport,small airport,-26.217184,-52.694463,822,South and Central America,Brazil,Pato Branco
2567,Orlando de Carvalho Airport,small airport,-23.7987,-53.313801,473,South and Central America,Brazil,Umuarama
2568,Luis Alberto Lehr Airport,small airport,-27.90658,-54.520628,309,South and Central America,Brazil,Santa Rosa
2569,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,medium airport,-25.184476,-50.143822,789,South and Central America,Brazil,Ponta Grossa
2570,Oswaldo Guevara Mujica Airport,medium airport,9.553375,-69.237869,195,South and Central America,Venezuela (Bolivarian Republic of),Acarigua
2571,Barinas Airport,medium airport,8.615,-70.21416667,187,South and Central America,Venezuela (Bolivarian Republic of),Barinas
2572,Barquisimeto International Airport,medium airport,10.04274654,-69.35861969,622,South and Central America,Venezuela (Bolivarian Republic of),Barquisimeto
2573,Escuela Mariscal Sucre Airport,medium airport,10.24997807,-67.64942169,408,South and Central America,Venezuela (Bolivarian Republic of),Maracay
2574,Canaima Airport,medium airport,6.231988907,-62.85443115,442,South and Central America,Venezuela (Bolivarian Republic of),Canaima
2575,Higuerote Airport,small airport,10.462474,-66.092779,4,South and Central America,Venezuela (Bolivarian Republic of),Higuerote
2576,La Chinita International Airport,medium airport,10.55820847,-71.7278595,73,South and Central America,Venezuela (Bolivarian Republic of),Maracaibo
2577,Cacique Aramare Airport,medium airport,5.619989872,-67.60610199,75,South and Central America,Venezuela (Bolivarian Republic of),Puerto Ayacucho
2578,General Manuel Carlos Piar International Airport,medium airport,8.28853035,-62.76039886,144,South and Central America,Venezuela (Bolivarian Republic of),Puerto Ordaz-Ciudad Guayana
2579,Los Roques Airport,small airport,11.946177,-66.669836,5,South and Central America,Venezuela (Bolivarian Republic of),Gran Roque Island
2580,San Antonio Del Tachira Airport,medium airport,7.840829849,-72.43969727,400,South and Central America,Venezuela (Bolivarian Republic of),
2581,Mayor Buenaventura Vivas International Airport,medium airport,7.56538,-72.035103,330,South and Central America,Venezuela (Bolivarian Republic of),Santo Domingo
2582,Arturo Michelena International Airport,medium airport,10.14973259,-67.92839813,430,South and Central America,Venezuela (Bolivarian Republic of),Valencia
2583,Barcelos Airport,small airport,-0.981191,-62.918603,34,South and Central America,Brazil,Barcelos
2584,Pontes e Lacerda Airport,small airport,-15.1934,-59.3848,265,South and Central America,Brazil,Pontes e Lacerda
2585,Carauari Airport,small airport,-4.871473,-66.897552,108,South and Central America,Brazil,Carauari
2586,Fazenda Nova Airport,small airport,-17.172918,-50.208507,582,South and Central America,Brazil,Jandaia
2587,Tapuruquara Airport,small airport,-0.3786,-64.9923,68,South and Central America,Brazil,Santa Isabel Do Rio Negro
2588,Nunam Iqua Airport,small airport,62.520599,-164.848006,4,North America,United States of America (the),Nunam Iqua
2589,Cheddi Jagan International Airport,medium airport,6.49855,-58.254101,29,South and Central America,Guyana,Georgetown
2590,Eugene F. Correira International Airport,medium airport,6.80628,-58.1059,3,South and Central America,Guyana,Ogle
2591,Lethem Airport,medium airport,3.37276,-59.789398,107,South and Central America,Guyana,Lethem
2592,Qingdao Jiaodong International Airport,large airport,36.361953,120.088171,9,Asia,China,"Jiaozhou, Qingdao"
2593,V C Bird International Airport,medium airport,17.1367,-61.792702,19,North America,Antigua and Barbuda,Osbourn
2594,Codrington Airport,medium airport,17.635799,-61.828602,5,North America,Antigua and Barbuda,Codrington
2595,Grantley Adams International Airport,medium airport,13.0746,-59.4925,52,North America,Barbados,Bridgetown
2596,Takotna Airport,small airport,62.993206,-156.029026,251,North America,United States of America (the),Takotna
2597,Canefield Airport,medium airport,15.336693,-61.392108,4,North America,Dominica,Canefield
2598,Douglas-Charles Airport,medium airport,15.547,-61.299999,22,North America,Dominica,Marigot
2599,Sasereme Airport,small airport,-7.6217,142.868,37,Oceania,Papua New Guinea,Sasereme
2600,Basse-Terre Baillif Airport,small airport,16.013648,-61.742928,18,North America,Guadeloupe,Basse-Terre
2601,Les Bases Airport,medium airport,15.86870003,-61.27000046,5,North America,Guadeloupe,Grand Bourg
2602,Maurice Bishop International Airport,medium airport,12.0042,-61.786201,12,North America,Grenada,Saint George's
2603,Lauriston Airport,small airport,12.4761,-61.472801,2,North America,Grenada,Carriacou Island
2604,Cyril E. King Airport,medium airport,18.337091,-64.977251,7,North America,Virgin Islands (U.S.),Charlotte Amalie
2605,Henry E Rohlsen Airport,medium airport,17.70190048,-64.79859924,23,North America,Virgin Islands (U.S.),Christiansted
2606,Fernando Luis Ribas Dominicci Airport,medium airport,18.45680046,-66.09809875,3,North America,Puerto Rico,San Juan
2607,Eugenio Maria De Hostos Airport,medium airport,18.25569916,-67.14849854,9,North America,Puerto Rico,Mayaguez
2608,Mercedita Airport,medium airport,18.00830078,-66.56300354,9,North America,Puerto Rico,Ponce
2609,Luis Munoz Marin International Airport,large airport,18.43939972,-66.00180054,3,North America,Puerto Rico,San Juan
2610,Antonio Rivera Rodriguez Airport,small airport,18.1348,-65.493599,15,North America,Puerto Rico,Vieques
2611,Robert L. Bradshaw International Airport,medium airport,17.31119919,-62.71870041,52,North America,Saint Kitts and Nevis,Basseterre
2612,Vance W. Amory International Airport,medium airport,17.20569992,-62.58990097,4,North America,Saint Kitts and Nevis,Charlestown
2613,George F. L. Charles Airport,medium airport,14.0202,-60.992901,7,North America,Saint Lucia,Castries
2614,Hewanorra International Airport,large airport,13.7332,-60.952599,4,North America,Saint Lucia,Vieux Fort
2615,Queen Beatrix International Airport,large airport,12.5014,-70.015198,18,North America,Aruba,Oranjestad
2616,Flamingo International Airport,large airport,12.131,-68.268501,6,North America,"Bonaire, Sint Eustatius and Saba","Kralendijk, Bonaire"
2617,Hato International Airport,large airport,12.1889,-68.959801,9,North America,Curacao,Willemstad
2618,F. D. Roosevelt Airport,medium airport,17.49650002,-62.97940063,39,North America,"Bonaire, Sint Eustatius and Saba",Sint Eustatius
2619,Princess Juliana International Airport,large airport,18.041,-63.108898,4,North America,Sint Maarten (Dutch part),Saint Martin
2620,Juancho E. Yrausquin Airport,small airport,17.64500046,-63.22000122,18,North America,"Bonaire, Sint Eustatius and Saba",Saba
2621,Clayton J Lloyd International Airport,medium airport,18.204773,-63.05383,39,North America,Anguilla,The Valley
2622,John A. Osborne Airport,medium airport,16.791401,-62.193298,168,North America,Montserrat,Gerald's Park
2623,Tobago-Crown Point Airport,medium airport,11.14970016,-60.8321991,12,North America,Trinidad and Tobago,Scarborough
2624,Piarco International Airport,medium airport,10.5954,-61.3372,18,North America,Trinidad and Tobago,Port of Spain
2625,Tissa Tank Waterdrome,seaplane base,6.2876,81.2906,23,Asia,Sri Lanka,Tissamaharama
2626,Terrance B. Lettsome International Airport,medium airport,18.445492,-64.541707,5,North America,Virgin Islands (British),Road Town
2627,Virgin Gorda Airport,small airport,18.44639969,-64.42749786,3,North America,Virgin Islands (British),Spanish Town
2628,Argyle International Airport,medium airport,13.156695,-61.149945,41,North America,Saint Vincent and the Grenadines,Kingstown
2629,Canouan Airport,medium airport,12.699,-61.3424,3,North America,Saint Vincent and the Grenadines,Canouan
2630,Mustique Airport,medium airport,12.8879,-61.180199,2,North America,Saint Vincent and the Grenadines,Mustique Island
2631,Union Island International Airport,medium airport,12.600135,-61.411945,5,North America,Saint Vincent and the Grenadines,Union Island
2632,Tumxuk Tangwangcheng Airport,small airport,39.886663,79.233408,1087,Asia,China,Tumxuk
2633,L.F. Wade International International Airport,medium airport,32.36399841,-64.67870331,4,North America,Bermuda,Hamilton
2634,Batken Airport,medium airport,40.042899,70.83784,1072,Asia,Kyrgyzstan,Batken
2635,Almaty International Airport,large airport,43.354267,77.042828,681,Asia,Kazakhstan,Almaty
2636,Nursultan Nazarbayev International Airport,large airport,51.022202,71.466904,355,Asia,Kazakhstan,Nur-Sultan
2637,Kokshetau Airport,medium airport,53.329102,69.594597,274,Asia,Kazakhstan,Kokshetau
2638,Petropavl Airport,medium airport,54.774702,69.183273,138,Asia,Kazakhstan,Petropavl
2639,Taraz Airport,medium airport,42.85359955,71.3035965,666,Asia,Kazakhstan,Taraz
2640,Isfana Airport,small airport,39.824737,69.56882,1410,Asia,Kyrgyzstan,Isfana
2641,Issyk-Kul International Airport,medium airport,42.585584,76.701181,1654,Asia,Kyrgyzstan,Tamchy
2642,Manas International Airport,large airport,43.06129837,74.4776001,627,Asia,Kyrgyzstan,Bishkek
2643,Osh Airport,medium airport,40.60900116,72.79329681,892,Asia,Kyrgyzstan,Osh
2644,Karakol Airport,small airport,42.5080986,78.40779877,1704,Asia,Kyrgyzstan,Karakol
2645,Kazarman Airport,small airport,41.410291,74.044418,1310,Asia,Kyrgyzstan,Kazarman
2646,Shymkent Airport,medium airport,42.36420059,69.47889709,422,Asia,Kazakhstan,Shymkent
2647,Hazrat Sultan International Airport,large airport,43.313126,68.549881,290,Asia,Kazakhstan,
2648,Zhezkazgan National Airport,medium airport,47.708953,67.738094,381,Asia,Kazakhstan,Zhezkazgan
2649,Sary-Arka Airport,medium airport,49.670799,73.334396,538,Asia,Kazakhstan,Karaganda
2650,Kyzylorda Airport,small airport,44.706902,65.592499,132,Asia,Kazakhstan,Kyzylorda
2651,Uralsk Airport,medium airport,51.1507988,51.54309845,38,Asia,Kazakhstan,Uralsk
2652,Ust-Kamenogorsk Airport,medium airport,50.036571,82.493477,286,Asia,Kazakhstan,Ust-Kamenogorsk (Oskemen)
2653,Pavlodar Airport,medium airport,52.19499969,77.07389832,125,Asia,Kazakhstan,Pavlodar
2654,Semey Airport,medium airport,50.351295,80.234398,232,Asia,Kazakhstan,Semey
2655,Zaysan Airport,small airport,47.487491,84.887675,572,Asia,Kazakhstan,Zaysan
2656,Aktau Airport,medium airport,43.860093,51.09086,22,Asia,Kazakhstan,Aktau
2657,Atyrau International Airport,medium airport,47.122559,51.819321,-22,Europe,Kazakhstan,Atyrau
2658,Aktobe Airport,medium airport,50.2458,57.206699,225,Asia,Kazakhstan,Aktobe
2659,Kostanay West Airport,medium airport,53.20690155,63.5503006,181,Asia,Kazakhstan,Kostanay
2660,Heydar Aliyev International Airport,large airport,40.46749878,50.04669952,3,Asia,Azerbaijan,Baku
2661,Ganja International Airport,medium airport,40.737701,46.3176,330,Asia,Azerbaijan,Ganja
2662,Lankaran International Airport,small airport,38.757919,48.807042,9,Asia,Azerbaijan,Lankaran
2663,Nakhchivan Airport,medium airport,39.18880081,45.45840073,873,Asia,Azerbaijan,Nakhchivan
2664,Gabala International Airport,medium airport,40.808617,47.725389,285,Asia,Azerbaijan,Gabala
2665,Shirak International Airport,medium airport,40.750401,43.859299,1524,Asia,Armenia,Gyumri
2666,Zvartnots International Airport,large airport,40.14730072,44.39590073,865,Asia,Armenia,Yerevan
2667,Batagay Airport,small airport,67.64800262,134.6950073,212,Asia,Russian Federation (the),Batagay
2668,Sakkyryr Airport,small airport,67.792,130.394,514,Europe,Russian Federation (the),Batagay-Alyta
2669,Ust-Kuyga Airport,small airport,70.011002,135.645004,100,Europe,Russian Federation (the),Ust-Kuyga
2670,Yakutsk Airport,medium airport,62.09329987,129.7709961,99,Asia,Russian Federation (the),Yakutsk
2671,Chulman Airport,medium airport,56.91389847,124.9140015,857,Asia,Russian Federation (the),Neryungri
2672,Moma Airport,medium airport,66.450861,143.261551,200,Europe,Russian Federation (the),Khonuu
2673,Olyokminsk Airport,medium airport,60.397499,120.471001,200,Europe,Russian Federation (the),Olyokminsk
2674,Ust-Nera Airport,medium airport,64.55000305,143.1150055,550,Europe,Russian Federation (the),Ust-Nera
2675,Ust-Maya Airport,small airport,60.35699844,134.4349976,171,Europe,Russian Federation (the),Ust-Maya
2676,Verkhnevilyuisk Airport,small airport,63.4580574,120.269165,125,Asia,Russian Federation (the),Verkhnevilyuisk
2677,Suntar Airport,small airport,62.18500137,117.6350021,138,Asia,Russian Federation (the),Suntar
2678,Vilyuisk Airport,medium airport,63.756668,121.693336,110,Asia,Russian Federation (the),Vilyuisk
2679,Lensk Airport,medium airport,60.72060013,114.8259964,244,Asia,Russian Federation (the),Lensk
2680,Polyarny Airport,medium airport,66.400398,112.029999,506,Asia,Russian Federation (the),Yakutia
2681,Mirny Airport,medium airport,62.53469849,114.0390015,352,Asia,Russian Federation (the),Mirny
2682,Srednekolymsk Airport,medium airport,67.4805,153.7364,18,Europe,Russian Federation (the),Srednekolymsk
2683,Chokurdakh Airport,medium airport,70.6231,147.901993,46,Asia,Russian Federation (the),Chokurdah
2684,Cherskiy Airport,medium airport,68.74060059,161.3379974,6,Asia,Russian Federation (the),Cherskiy
2685,Tiksi Airport,medium airport,71.6977005,128.9029999,8,Asia,Russian Federation (the),Tiksi
2686,Zyryanka Airport,medium airport,65.7485,150.8889,43,Asia,Russian Federation (the),Zyryanka
2687,Moyo Airport,small airport,3.64440012,31.76276207,991,Africa,Uganda,Moyo
2688,Ambrolauri Airport,medium airport,42.52687,43.13538,544,Asia,Georgia ,Ambrolauri
2689,David the Builder Kutaisi International Airport,medium airport,42.176768,42.482393,68,Asia,Georgia ,Kopitnari
2690,Mestia Queen Tamar Airport,small airport,43.053597,42.749012,1456,Europe,Georgia ,Mestia
2691,Batumi International Airport,medium airport,41.61029816,41.59970093,32,Asia,Georgia ,Batumi
2692,Sukhumi Babushara /  Vladislav Ardzinba International Airport,medium airport,42.8582,41.128101,16,Asia,Georgia ,Sukhumi
2693,Tbilisi International Airport,large airport,41.6692009,44.95470047,495,Asia,Georgia ,Tbilisi
2694,Ignatyevo Airport,medium airport,50.42539978,127.4120026,194,Asia,Russian Federation (the),Blagoveschensk
2695,Khabarovsk Novy Airport,medium airport,48.528338,135.188588,74,Asia,Russian Federation (the),Khabarovsk
2696,Dzemgi Airport,medium airport,50.605598,137.080994,27,Asia,Russian Federation (the),Komsomolsk-na-Amur
2697,Komsomolsk-on-Amur Airport,medium airport,50.4090004,136.9340057,28,Asia,Russian Federation (the),Komsomolsk-on-Amur
2698,Ugolny Yuri Ryktheu Airport,medium airport,64.734902,177.740997,59,Asia,Russian Federation (the),Anadyr
2699,Omsukchan Airport,medium airport,62.45700073,155.7449951,528,Europe,Russian Federation (the),Omsukchan
2700,Chaybukha Airport,medium airport,61.834999,160.548004,63,Asia,Russian Federation (the),Chaybukha
2701,Keperveem Airport,medium airport,67.845001,166.139999,190,Asia,Russian Federation (the),Keperveem
2702,Sokol Airport,medium airport,59.9109993,150.7200012,175,Asia,Russian Federation (the),Magadan
2703,Bogorodskoye Airport,small airport,52.381041,140.449378,46,Asia,Russian Federation (the),Bogorodskoye
2704,Nikolayevsk-na-Amure Airport,medium airport,53.154999,140.649994,52,Asia,Russian Federation (the),Nikolayevsk-na-Amure Airport
2705,Okhotsk Airport,medium airport,59.410065,143.056503,14,Asia,Russian Federation (the),Okhotsk
2706,Ust'-Kamchatsk Airport,small airport,56.238854,162.689989,61,Asia,Russian Federation (the),Ust'-Kamchatsk (Krutoberegovo)
2707,Yelizovo Airport,medium airport,53.16764,158.451863,40,Asia,Russian Federation (the),Petropavlovsk-Kamchatsky
2708,Iturup Airport,small airport,45.256389,147.95549,118,Europe,Russian Federation (the),Kurilsk
2709,Shakhtyorsk Airport,small airport,49.1903,142.082993,15,Europe,Russian Federation (the),Shakhtyorsk
2710,Yuzhno-Sakhalinsk Airport,medium airport,46.885461,142.717466,18,Europe,Russian Federation (the),Yuzhno-Sakhalinsk
2711,Plastun Airport,small airport,44.81499863,136.2920074,20,Asia,Russian Federation (the),Plastun
2712,Vladivostok International Airport,large airport,43.396256,132.148155,18,Europe,Russian Federation (the),Artyom
2713,Chita-Kadala International Airport,medium airport,52.026299,113.306,693,Europe,Russian Federation (the),Chita
2714,Bratsk Airport,medium airport,56.37060165,101.697998,491,Asia,Russian Federation (the),Bratsk
2715,Irkutsk International Airport,medium airport,52.268002,104.389,511,Europe,Russian Federation (the),Irkutsk
2716,Bodaybo Airport,small airport,57.86610031,114.2429962,280,Asia,Russian Federation (the),Bodaybo
2717,Ust-Kut Airport,medium airport,56.856701,105.730003,667,Asia,Russian Federation (the),Ust-Kut
2718,Baikal International Airport,medium airport,51.808614,107.439652,515,Europe,Russian Federation (the),Ulan Ude
2719,Ujae Atoll Airport,small airport,8.928059578,165.7619934,9,Oceania,Marshall Islands (the),Ujae Atoll
2720,Boryspil International Airport,large airport,50.345001,30.894699,130,Europe,Ukraine,Boryspil
2721,Mariupol International Airport,medium airport,47.0760994,37.44960022,77,Europe,Ukraine,Mariupol
2722,Dnipro International Airport,medium airport,48.357201,35.100601,147,Europe,Ukraine,Dnipro
2723,Zaporizhzhia International Airport,medium airport,47.86700058,35.31570053,114,Europe,Ukraine,Zaporizhia
2724,Kryvyi Rih International Airport,medium airport,48.04330063,33.20999908,124,Europe,Ukraine,Kryvyi Rih
2725,Simferopol International Airport,medium airport,45.0522,33.975101,195,Europe,Ukraine,Simferopol
2726,Kharkiv International Airport,medium airport,49.924801,36.290001,155,Europe,Ukraine,Kharkiv
2727,Ihor Sikorsky Kyiv International Airport (Zhuliany),medium airport,50.40194,30.45194,179,Europe,Ukraine,Kyiv
2728,Ivano-Frankivsk International Airport,medium airport,48.88420105,24.68610001,280,Europe,Ukraine,Ivano-Frankivsk
2729,Lviv International Airport,large airport,49.8125,23.9561,326,Europe,Ukraine,Lviv
2730,Chernivtsi International Airport,medium airport,48.25930023,25.98080063,252,Europe,Ukraine,Chernivtsi
2731,Rivne International Airport,medium airport,50.60710144,26.14159966,230,Europe,Ukraine,Rivne
2732,Uzhhorod International Airport,medium airport,48.63430023,22.26339912,117,Europe,Ukraine,Uzhhorod
2733,Kherson International Airport,medium airport,46.6758,32.506401,45,Europe,Ukraine,Kherson
2734,Mykolaiv International Airport,medium airport,47.057899,31.9198,56,Europe,Ukraine,Nikolayev
2735,Odessa International Airport,medium airport,46.4268,30.6765,52,Europe,Ukraine,Odessa
2736,Talagi Airport,medium airport,64.60030365,40.71670151,19,Europe,Russian Federation (the),Archangelsk
2737,Vaskovo Airport,medium airport,64.441704,40.4217,25,Europe,Russian Federation (the),Arkhangelsk
2738,Leshukonskoye Airport,small airport,64.89600372,45.72299957,67,Europe,Russian Federation (the),Leshukonskoye
2739,Naryan Mar Airport,medium airport,67.639999,53.121899,11,Asia,Russian Federation (the),Naryan Mar
2740,Solovki Airport,small airport,65.029999,35.733334,18,Europe,Russian Federation (the),Solovetsky Islands
2741,Cherepovets Airport,medium airport,59.27360153,38.01580048,115,Europe,Russian Federation (the),Cherepovets
2742,Amderma Airport,medium airport,69.76329803,61.5564003,4,Asia,Russian Federation (the),Amderma
2743,Majeed Bin Abdulaziz Airport,medium airport,26.48,38.128889,625,Asia,Saudi Arabia,Al Ula
2744,Kotlas Airport,medium airport,61.2358017,46.69749832,56,Europe,Russian Federation (the),Kotlas
2745,Pulkovo Airport,large airport,59.8003006,30.26250076,24,Europe,Russian Federation (the),St. Petersburg
2746,Murmansk Airport,medium airport,68.78170013,32.75080109,81,Europe,Russian Federation (the),Murmansk
2747,Pskov Airport,medium airport,57.78390121,28.39559937,47,Europe,Russian Federation (the),Pskov
2748,Pudozh,small airport,61.825001,36.580002,44,Europe,Russian Federation (the),Pudozh
2749,Petrozavodsk Airport,medium airport,61.8852005,34.15470123,46,Europe,Russian Federation (the),Petrozavodsk
2750,Brest Airport,medium airport,52.108299,23.8981,143,Europe,Belarus,Brest
2751,Gomel Airport,medium airport,52.52700043,31.01670074,144,Europe,Belarus,Gomel
2752,Khrabrovo Airport,medium airport,54.88999939,20.59259987,13,Europe,Russian Federation (the),Kaliningrad
2753,Hrodna Airport,medium airport,53.60200119,24.05380058,135,Europe,Belarus,Hrodna
2754,Minsk National Airport,large airport,53.888071,28.039964,204,Europe,Belarus,Minsk
2755,Mogilev Airport,medium airport,53.95489883,30.0951004,194,Europe,Belarus,Mogilev
2756,Abakan International Airport,medium airport,53.740002,91.385002,253,Europe,Russian Federation (the),Abakan
2757,Shushenskoye Airport,small airport,53.385176,92.044718,270,Asia,Russian Federation (the),Kazantsevo
2758,Barnaul Airport,medium airport,53.36380005,83.53849792,255,Asia,Russian Federation (the),Barnaul
2759,Kemerovo Airport,medium airport,55.27009964,86.10720062,263,Asia,Russian Federation (the),Kemerovo
2760,Yeniseysk Airport,medium airport,58.474201,92.112503,77,Asia,Russian Federation (the),Yeniseysk
2761,Severo-Yeniseysk Airport,medium airport,60.373299,93.011703,520,Asia,Russian Federation (the),Severo-Yeniseysk
2762,Tura Mountain Airport,small airport,64.333511,100.432892,623,Asia,Russian Federation (the),Tura
2763,Vanavara Airport,medium airport,60.356229,102.309641,272,Asia,Russian Federation (the),Vanavara
2764,Krasnoyarsk International Airport,large airport,56.173077,92.492437,287,Europe,Russian Federation (the),Krasnoyarsk
2765,Krasnoyarsk Cheremshanka Airport,medium airport,56.177584,92.545881,238,Asia,Russian Federation (the),Krasnoyarsk
2766,Kyzyl Airport,medium airport,51.669399,94.400597,647,Asia,Russian Federation (the),Kyzyl
2767,Novosibirsk Tolmachevo Airport,large airport,55.019756,82.618675,111,Europe,Russian Federation (the),Novosibirsk
2768,Omsk Central Airport,medium airport,54.96699905,73.3105011,95,Asia,Russian Federation (the),Omsk
2769,Bogashevo Airport,medium airport,56.38029861,85.20829773,182,Asia,Russian Federation (the),Tomsk
2770,Spichenkovo Airport,medium airport,53.811401,86.877197,312,Europe,Russian Federation (the),Novokuznetsk
2771,Khatanga Airport,medium airport,71.97810364,102.4909973,29,Asia,Russian Federation (the),Khatanga
2772,Igarka Airport,medium airport,67.437202,86.621902,25,Asia,Russian Federation (the),Igarka
2773,Norilsk-Alykel Airport,medium airport,69.31109619,87.3321991,175,Asia,Russian Federation (the),Norilsk
2774,Turukhansk Airport,small airport,65.797203,87.935303,39,Asia,Russian Federation (the),Turukhansk
2775,Anapa Vityazevo Airport,medium airport,45.002102,37.347301,53,Europe,Russian Federation (the),Krasnyi Kurgan
2776,Yeysk Airport,medium airport,46.68,38.21,18,Europe,Russian Federation (the),Yeysk
2777,Gelendzhik Airport,medium airport,44.58209263,38.01248074,30,Europe,Russian Federation (the),Gelendzhik
2778,Krasnodar Pashkovsky International Airport,medium airport,45.03469849,39.17050171,36,Europe,Russian Federation (the),Krasnodar
2779,Makhachkala Uytash International Airport,medium airport,42.816799,47.652302,4,Europe,Russian Federation (the),Makhachkala
2780,Mineralnyye Vody Airport,medium airport,44.22510147,43.08190155,321,Europe,Russian Federation (the),Mineralnyye Vody
2781,Nalchik Airport,medium airport,43.51290131,43.63660049,445,Europe,Russian Federation (the),Nalchik
2782,Vladikavkaz Beslan International Airport,medium airport,43.205101,44.606602,510,Europe,Russian Federation (the),Beslan
2783,Magas Airport,medium airport,43.323268,45.012568,355,Asia,Russian Federation (the),Sunzha
2784,Stavropol Shpakovskoye Airport,medium airport,45.10919952,42.1128006,453,Europe,Russian Federation (the),Stavropol
2785,Platov International Airport,large airport,47.493888,39.924722,65,Europe,Russian Federation (the),Rostov-on-Don
2786,Taganrog Yuzhny Airport,medium airport,47.1983333,38.8491667,36,Europe,Russian Federation (the),Taganrog
2787,Sochi International Airport,large airport,43.449902,39.9566,27,Europe,Russian Federation (the),Sochi
2788,Astrakhan Narimanovo Boris M. Kustodiev International Airport,medium airport,46.282843,48.010511,-20,Asia,Russian Federation (the),Astrakhan
2789,Elista Airport,medium airport,46.37390137,44.33089828,153,Europe,Russian Federation (the),Elista
2790,Volgograd International Airport,medium airport,48.78250122,44.34550095,147,Europe,Russian Federation (the),Volgograd
2791,Camp Canard Heliport,heliport,29.71360016,-92.76290131,1,North America,United States of America (the),Grand Chenier
2792,St Clare's Hospital Heliport,heliport,44.889456,-89.57905,391,North America,United States of America (the),Weston
2793,Williston Basin International Airport,medium airport,48.258387,-103.748797,714,North America,United States of America (the),Williston
2794,Manele Heliport,heliport,20.745933,-156.913039,145,Oceania,United States of America (the),Lanai
2795,Stanton Hill Aerodrome,small airport,45.049494,-94.836683,354,North America,United States of America (the),Atwater
2796,Harvey Gulf Heliport,heliport,29.139916,-90.201486,2,North America,United States of America (the),Golden Meadow
2797,Point Retreat CG Light Station Helipad,heliport,58.41066,-134.954772,8,North America,United States of America (the),Admiralty Island
